# Compiler/linker allocations without a source DATA() definition.
name	object	rva	size	storage	alignment	section_ordinal	section_offset	scope	provenance
$SG44738	SOURCE\KB.c	0x10c1f0	0x10	data	0x4	2	0x13604	local	unique-literal-payload
$SG44739	SOURCE\KB.c	0x10c200	0x18	data	0x4	2	0x13614	local	unique-literal-payload
$SG44740	SOURCE\KB.c	0x10c218	0x14	data	0x4	2	0x1362c	local	unique-literal-payload
$SG44741	SOURCE\KB.c	0x10c22c	0x14	data	0x8	2	0x13640	local	unique-literal-payload
$SG44742	SOURCE\KB.c	0x10c240	0x10	data	0x4	2	0x13654	local	unique-literal-payload
$SG44743	SOURCE\KB.c	0x10c250	0x14	data	0x4	2	0x13664	local	unique-literal-payload
$SG44744	SOURCE\KB.c	0x10c264	0x10	data	0x8	2	0x13678	local	unique-literal-payload
$SG44745	SOURCE\KB.c	0x10c274	0x1c	data	0x8	2	0x13688	local	bounded-section-delta
$SG44746	SOURCE\KB.c	0x10c290	0x14	data	0x4	2	0x136a4	local	unique-literal-payload
$SG44747	SOURCE\KB.c	0x10c2a4	0x30	data	0x8	2	0x136b8	local	unique-literal-payload
$SG44748	SOURCE\KB.c	0x10c2d4	0x8	data	0x8	2	0x136e8	local	bounded-section-delta
$SG44749	SOURCE\KB.c	0x10c2dc	0x8	data	0x8	2	0x136f0	local	unique-literal-payload
$SG44750	SOURCE\KB.c	0x10c2e4	0x8	data	0x8	2	0x136f8	local	bounded-section-delta
$SG44751	SOURCE\KB.c	0x10c2ec	0x8	data	0x8	2	0x13700	local	unique-literal-payload
$SG44752	SOURCE\KB.c	0x10c2f4	0x8	data	0x8	2	0x13708	local	unique-literal-payload
$SG44753	SOURCE\KB.c	0x10c2fc	0x14	data	0x8	2	0x13710	local	unique-literal-payload
$SG44754	SOURCE\KB.c	0x10c310	0x10	data	0x4	2	0x13724	local	unique-literal-payload
$SG44755	SOURCE\KB.c	0x10c320	0x18	data	0x4	2	0x13734	local	unique-literal-payload
$SG44756	SOURCE\KB.c	0x10c338	0x14	data	0x4	2	0x1374c	local	bounded-section-delta
$SG44757	SOURCE\KB.c	0x10c34c	0x10	data	0x8	2	0x13760	local	unique-literal-payload
$SG44758	SOURCE\KB.c	0x10c35c	0xc	data	0x8	2	0x13770	local	bounded-section-delta
$SG44759	SOURCE\KB.c	0x10c368	0x10	data	0x4	2	0x1377c	local	unique-literal-payload
$SG44760	SOURCE\KB.c	0x10c378	0x14	data	0x4	2	0x1378c	local	bounded-section-delta
$SG44761	SOURCE\KB.c	0x10c38c	0x28	data	0x8	2	0x137a0	local	unique-literal-payload
$SG44762	SOURCE\KB.c	0x10c3b4	0x4	data	0x8	2	0x137c8	local	bounded-section-delta
$SG44763	SOURCE\KB.c	0x10c3b8	0xc	data	0x4	2	0x137cc	local	unique-literal-payload
$SG44764	SOURCE\KB.c	0x10c3c4	0xc	data	0x8	2	0x137d8	local	unique-literal-payload
$SG44765	SOURCE\KB.c	0x10c3d0	0x8	data	0x4	2	0x137e4	local	bounded-section-delta
$SG44766	SOURCE\KB.c	0x10c3d8	0x8	data	0x4	2	0x137ec	local	bounded-section-delta
$SG44767	SOURCE\KB.c	0x10c3e0	0x8	data	0x4	2	0x137f4	local	bounded-section-delta
$SG44768	SOURCE\KB.c	0x10c3e8	0xc	data	0x4	2	0x137fc	local	bounded-section-delta
$SG44769	SOURCE\KB.c	0x10c3f4	0xc	data	0x8	2	0x13808	local	unique-literal-payload
$SG44770	SOURCE\KB.c	0x10c400	0x8	data	0x4	2	0x13814	local	unique-literal-payload
$SG44771	SOURCE\KB.c	0x10c408	0x8	data	0x4	2	0x1381c	local	unique-literal-payload
$SG44772	SOURCE\KB.c	0x10c410	0x10	data	0x4	2	0x13824	local	unique-literal-payload
$SG44773	SOURCE\KB.c	0x10c420	0x10	data	0x4	2	0x13834	local	unique-literal-payload
$SG44774	SOURCE\KB.c	0x10c430	0x10	data	0x4	2	0x13844	local	unique-literal-payload
$SG44775	SOURCE\KB.c	0x10c440	0xc	data	0x4	2	0x13854	local	unique-literal-payload
$SG44776	SOURCE\KB.c	0x10c44c	0x10	data	0x8	2	0x13860	local	unique-literal-payload
$SG44777	SOURCE\KB.c	0x10c45c	0x8	data	0x8	2	0x13870	local	bounded-section-delta
$SG44778	SOURCE\KB.c	0x10c464	0xc	data	0x8	2	0x13878	local	bounded-section-delta
$SG44779	SOURCE\KB.c	0x10c470	0x8	data	0x4	2	0x13884	local	bounded-section-delta
$SG44780	SOURCE\KB.c	0x10c478	0x8	data	0x4	2	0x1388c	local	bounded-section-delta
$SG44781	SOURCE\KB.c	0x10c480	0xc	data	0x4	2	0x13894	local	bounded-section-delta
$SG44782	SOURCE\KB.c	0x10c48c	0xc	data	0x8	2	0x138a0	local	bounded-section-delta
$SG44783	SOURCE\KB.c	0x10c498	0x8	data	0x4	2	0x138ac	local	bounded-section-delta
$SG44784	SOURCE\KB.c	0x10c4a0	0x8	data	0x4	2	0x138b4	local	unique-literal-payload
$SG44785	SOURCE\KB.c	0x10c4a8	0x8	data	0x4	2	0x138bc	local	unique-literal-payload
$SG44786	SOURCE\KB.c	0x10c4b0	0x8	data	0x4	2	0x138c4	local	bounded-section-delta
$SG44787	SOURCE\KB.c	0x10c4b8	0xc	data	0x4	2	0x138cc	local	unique-literal-payload
$SG44788	SOURCE\KB.c	0x10c4c4	0xc	data	0x8	2	0x138d8	local	unique-literal-payload
$SG44789	SOURCE\KB.c	0x10c4d0	0x18	data	0x4	2	0x138e4	local	unique-literal-payload
$SG44790	SOURCE\KB.c	0x10c4e8	0x30	data	0x4	2	0x138fc	local	unique-literal-payload
$SG44791	SOURCE\KB.c	0x10c518	0x18	data	0x4	2	0x1392c	local	unique-literal-payload
$SG44792	SOURCE\KB.c	0x10c530	0x18	data	0x4	2	0x13944	local	unique-literal-payload
$SG44793	SOURCE\KB.c	0x10c548	0x5c	data	0x4	2	0x1395c	local	unique-literal-payload
$SG44794	SOURCE\KB.c	0x10c5a4	0x58	data	0x8	2	0x139b8	local	unique-literal-payload
$SG44795	SOURCE\KB.c	0x10c5fc	0x4c	data	0x8	2	0x13a10	local	unique-literal-payload
$SG44796	SOURCE\KB.c	0x10c648	0x64	data	0x4	2	0x13a5c	local	unique-literal-payload
$SG44797	SOURCE\KB.c	0x10c6ac	0x48	data	0x8	2	0x13ac0	local	unique-literal-payload
$SG44798	SOURCE\KB.c	0x10c6f4	0x4c	data	0x8	2	0x13b08	local	unique-literal-payload
$SG44799	SOURCE\KB.c	0x10c740	0x58	data	0x4	2	0x13b54	local	unique-literal-payload
$SG44800	SOURCE\KB.c	0x10c798	0xc	data	0x4	2	0x13bac	local	bounded-section-delta
$SG44801	SOURCE\KB.c	0x10c7a4	0xc	data	0x8	2	0x13bb8	local	bounded-section-delta
$SG44802	SOURCE\KB.c	0x10c7b0	0x10	data	0x4	2	0x13bc4	local	unique-literal-payload
$SG44803	SOURCE\KB.c	0x10c7c0	0xc	data	0x4	2	0x13bd4	local	unique-literal-payload
$SG44804	SOURCE\KB.c	0x10c7cc	0xc	data	0x8	2	0x13be0	local	bounded-section-delta
$SG44805	SOURCE\KB.c	0x10c7d8	0x8	data	0x4	2	0x13bec	local	bounded-section-delta
$SG44806	SOURCE\KB.c	0x10c7e0	0x10	data	0x4	2	0x13bf4	local	unique-literal-payload
$SG44807	SOURCE\KB.c	0x10c7f0	0x10	data	0x4	2	0x13c04	local	unique-literal-payload
$SG44808	SOURCE\KB.c	0x10c800	0xc	data	0x4	2	0x13c14	local	unique-literal-payload
$SG44809	SOURCE\KB.c	0x10c80c	0x8	data	0x8	2	0x13c20	local	unique-literal-payload
$SG44810	SOURCE\KB.c	0x10c814	0xc	data	0x8	2	0x13c28	local	unique-literal-payload
$SG44811	SOURCE\KB.c	0x10c820	0x8	data	0x4	2	0x13c34	local	unique-literal-payload
$SG44812	SOURCE\KB.c	0x10c828	0x10	data	0x4	2	0x13c3c	local	bounded-section-delta
$SG44813	SOURCE\KB.c	0x10c838	0x14	data	0x4	2	0x13c4c	local	bounded-section-delta
$SG44814	SOURCE\KB.c	0x10c84c	0x8c	data	0x8	2	0x13c60	local	unique-literal-payload
$SG44815	SOURCE\KB.c	0x10c8d8	0xac	data	0x4	2	0x13cec	local	unique-literal-payload
$SG44816	SOURCE\KB.c	0x10c984	0xa0	data	0x8	2	0x13d98	local	unique-literal-payload
$SG44817	SOURCE\KB.c	0x10ca24	0x20	data	0x8	2	0x13e38	local	unique-literal-payload
$SG44818	SOURCE\KB.c	0x10ca44	0x4	data	0x8	2	0x13e58	local	bounded-section-delta
$SG44819	SOURCE\KB.c	0x10ca48	0x10	data	0x4	2	0x13e5c	local	unique-literal-payload
$SG44820	SOURCE\KB.c	0x10ca58	0x10	data	0x4	2	0x13e6c	local	unique-literal-payload
$SG44821	SOURCE\KB.c	0x10ca68	0xc	data	0x4	2	0x13e7c	local	unique-literal-payload
$SG44822	SOURCE\KB.c	0x10ca74	0x1c	data	0x8	2	0x13e88	local	unique-literal-payload
$SG44823	SOURCE\KB.c	0x10ca90	0x10	data	0x4	2	0x13ea4	local	bounded-section-delta
$SG44824	SOURCE\KB.c	0x10caa0	0x14	data	0x4	2	0x13eb4	local	unique-literal-payload
$SG44825	SOURCE\KB.c	0x10cab4	0x10	data	0x8	2	0x13ec8	local	unique-literal-payload
$SG44826	SOURCE\KB.c	0x10cac4	0x10	data	0x8	2	0x13ed8	local	unique-literal-payload
$SG44827	SOURCE\KB.c	0x10cad4	0x14	data	0x8	2	0x13ee8	local	bounded-section-delta
$SG44828	SOURCE\KB.c	0x10cae8	0x18	data	0x4	2	0x13efc	local	unique-literal-payload
$SG44829	SOURCE\KB.c	0x10cb00	0x14	data	0x4	2	0x13f14	local	unique-literal-payload
$SG44830	SOURCE\KB.c	0x10cb14	0x10	data	0x8	2	0x13f28	local	unique-literal-payload
$SG44831	SOURCE\KB.c	0x10cb24	0xc	data	0x8	2	0x13f38	local	unique-literal-payload
$SG44832	SOURCE\KB.c	0x10cb30	0x10	data	0x4	2	0x13f44	local	unique-literal-payload
$SG44833	SOURCE\KB.c	0x10cb40	0x1c	data	0x4	2	0x13f54	local	unique-literal-payload
$SG44834	SOURCE\KB.c	0x10cb5c	0x10	data	0x8	2	0x13f70	local	unique-literal-payload
$SG44835	SOURCE\KB.c	0x10cb6c	0xc	data	0x8	2	0x13f80	local	unique-literal-payload
$SG44836	SOURCE\KB.c	0x10cb78	0x1c	data	0x4	2	0x13f8c	local	unique-literal-payload
$SG44837	SOURCE\KB.c	0x10cb94	0x4	data	0x8	2	0x13fa8	local	bounded-section-delta
$SG44838	SOURCE\KB.c	0x10cb98	0x88	data	0x4	2	0x13fac	local	unique-literal-payload
$SG44839	SOURCE\KB.c	0x10cc20	0x7c	data	0x4	2	0x14034	local	unique-literal-payload
$SG44840	SOURCE\KB.c	0x10cc9c	0x44	data	0x8	2	0x140b0	local	unique-literal-payload
$SG44841	SOURCE\KB.c	0x10cce0	0x40	data	0x4	2	0x140f4	local	unique-literal-payload
$SG44842	SOURCE\KB.c	0x10cd20	0x44	data	0x4	2	0x14134	local	unique-literal-payload
$SG44843	SOURCE\KB.c	0x10cd64	0x18	data	0x8	2	0x14178	local	bounded-section-delta
$SG44844	SOURCE\KB.c	0x10cd7c	0x20	data	0x8	2	0x14190	local	unique-literal-payload
$SG44845	SOURCE\KB.c	0x10cd9c	0x14	data	0x8	2	0x141b0	local	unique-literal-payload
$SG44846	SOURCE\KB.c	0x10cdb0	0x18	data	0x4	2	0x141c4	local	bounded-section-delta
$SG44847	SOURCE\KB.c	0x10cdc8	0x8	data	0x4	2	0x141dc	local	unique-literal-payload
$SG44848	SOURCE\KB.c	0x10cdd0	0x24	data	0x4	2	0x141e4	local	unique-literal-payload
$SG44849	SOURCE\KB.c	0x10cdf4	0x8	data	0x8	2	0x14208	local	bounded-section-delta
$SG44850	SOURCE\KB.c	0x10cdfc	0x14	data	0x8	2	0x14210	local	bounded-section-delta
$SG44851	SOURCE\KB.c	0x10ce10	0xc	data	0x4	2	0x14224	local	unique-literal-payload
$SG44852	SOURCE\KB.c	0x10ce1c	0x4	data	0x8	2	0x14230	local	bounded-section-delta
$SG44853	SOURCE\KB.c	0x10ce20	0x14	data	0x4	2	0x14234	local	bounded-section-delta
$SG44854	SOURCE\KB.c	0x10ce34	0x8	data	0x8	2	0x14248	local	bounded-section-delta
$SG44855	SOURCE\KB.c	0x10ce3c	0xc	data	0x8	2	0x14250	local	bounded-section-delta
$SG44856	SOURCE\KB.c	0x10ce48	0xc	data	0x4	2	0x1425c	local	unique-literal-payload
$SG44857	SOURCE\KB.c	0x10ce54	0xc	data	0x8	2	0x14268	local	bounded-section-delta
$SG44858	SOURCE\KB.c	0x10ce60	0x10	data	0x4	2	0x14274	local	bounded-section-delta
$SG44859	SOURCE\KB.c	0x10ce70	0x8	data	0x4	2	0x14284	local	bounded-section-delta
$SG44860	SOURCE\KB.c	0x10ce78	0x8	data	0x4	2	0x1428c	local	unique-literal-payload
$SG44861	SOURCE\KB.c	0x10ce80	0x8	data	0x4	2	0x14294	local	bounded-section-delta
$SG44862	SOURCE\KB.c	0x10ce88	0x8	data	0x4	2	0x1429c	local	bounded-section-delta
$SG44863	SOURCE\KB.c	0x10ce90	0x8	data	0x4	2	0x142a4	local	bounded-section-delta
$SG44864	SOURCE\KB.c	0x10ce98	0xc	data	0x4	2	0x142ac	local	unique-literal-payload
$SG44865	SOURCE\KB.c	0x10cea4	0x8	data	0x8	2	0x142b8	local	bounded-section-delta
$SG44866	SOURCE\KB.c	0x10ceac	0xc	data	0x8	2	0x142c0	local	bounded-section-delta
$SG44867	SOURCE\KB.c	0x10ceb8	0x10	data	0x4	2	0x142cc	local	bounded-section-delta
$SG44868	SOURCE\KB.c	0x10cec8	0x8	data	0x4	2	0x142dc	local	bounded-section-delta
$SG44869	SOURCE\KB.c	0x10ced0	0xc	data	0x4	2	0x142e4	local	bounded-section-delta
$SG44870	SOURCE\KB.c	0x10cedc	0x14	data	0x8	2	0x142f0	local	bounded-section-delta
$SG44871	SOURCE\KB.c	0x10cef0	0x10	data	0x4	2	0x14304	local	unique-literal-payload
$SG44872	SOURCE\KB.c	0x10cf00	0xc	data	0x4	2	0x14314	local	unique-literal-payload
$SG44873	SOURCE\KB.c	0x10cf0c	0x8	data	0x8	2	0x14320	local	unique-literal-payload
$SG44874	SOURCE\KB.c	0x10cf14	0xc	data	0x8	2	0x14328	local	unique-literal-payload
$SG44875	SOURCE\KB.c	0x10cf20	0x8	data	0x4	2	0x14334	local	unique-literal-payload
$SG44876	SOURCE\KB.c	0x10cf28	0x8	data	0x4	2	0x1433c	local	unique-literal-payload
$SG44877	SOURCE\KB.c	0x10cf30	0x8	data	0x4	2	0x14344	local	unique-literal-payload
$SG44878	SOURCE\KB.c	0x10cf38	0x8	data	0x4	2	0x1434c	local	unique-literal-payload
$SG44879	SOURCE\KB.c	0x10cf40	0x8	data	0x4	2	0x14354	local	unique-literal-payload
$SG44880	SOURCE\KB.c	0x10cf48	0x8	data	0x4	2	0x1435c	local	unique-literal-payload
$SG44881	SOURCE\KB.c	0x10cf50	0x8	data	0x4	2	0x14364	local	unique-literal-payload
$SG44882	SOURCE\KB.c	0x10cf58	0x8	data	0x4	2	0x1436c	local	unique-literal-payload
$SG44883	SOURCE\KB.c	0x10cf60	0xc	data	0x4	2	0x14374	local	unique-literal-payload
$SG44884	SOURCE\KB.c	0x10cf6c	0x8	data	0x8	2	0x14380	local	unique-literal-payload
$SG44885	SOURCE\KB.c	0x10cf74	0x8	data	0x8	2	0x14388	local	unique-literal-payload
$SG44886	SOURCE\KB.c	0x10cf7c	0x8	data	0x8	2	0x14390	local	unique-literal-payload
$SG44887	SOURCE\KB.c	0x10cf84	0x8	data	0x8	2	0x14398	local	unique-literal-payload
$SG44888	SOURCE\KB.c	0x10cf8c	0x8	data	0x8	2	0x143a0	local	unique-literal-payload
$SG44889	SOURCE\KB.c	0x10cf94	0x8	data	0x8	2	0x143a8	local	unique-literal-payload
$SG44890	SOURCE\KB.c	0x10cf9c	0x8	data	0x8	2	0x143b0	local	unique-literal-payload
$SG44891	SOURCE\KB.c	0x10cfa4	0x8	data	0x8	2	0x143b8	local	unique-literal-payload
$SG44892	SOURCE\KB.c	0x10cfac	0x8	data	0x8	2	0x143c0	local	unique-literal-payload
$SG44893	SOURCE\KB.c	0x10cfb4	0x8	data	0x8	2	0x143c8	local	unique-literal-payload
$SG44894	SOURCE\KB.c	0x10cfbc	0x4	data	0x8	2	0x143d0	local	unique-literal-payload
$SG44895	SOURCE\KB.c	0x10cfc0	0x8	data	0x4	2	0x143d4	local	unique-literal-payload
$SG44896	SOURCE\KB.c	0x10cfc8	0x8	data	0x4	2	0x143dc	local	unique-literal-payload
$SG44897	SOURCE\KB.c	0x10cfd0	0x8	data	0x4	2	0x143e4	local	unique-literal-payload
$SG44898	SOURCE\KB.c	0x10cfd8	0x8	data	0x4	2	0x143ec	local	unique-literal-payload
$SG44899	SOURCE\KB.c	0x10cfe0	0x8	data	0x4	2	0x143f4	local	unique-literal-payload
$SG44900	SOURCE\KB.c	0x10cfe8	0x8	data	0x4	2	0x143fc	local	unique-literal-payload
$SG44901	SOURCE\KB.c	0x10cff0	0x8	data	0x4	2	0x14404	local	unique-literal-payload
$SG44902	SOURCE\KB.c	0x10cff8	0x8	data	0x4	2	0x1440c	local	unique-literal-payload
$SG44903	SOURCE\KB.c	0x10d000	0x8	data	0x4	2	0x14414	local	unique-literal-payload
$SG44904	SOURCE\KB.c	0x10d008	0x8	data	0x4	2	0x1441c	local	unique-literal-payload
$SG44905	SOURCE\KB.c	0x10d010	0x8	data	0x4	2	0x14424	local	unique-literal-payload
$SG44906	SOURCE\KB.c	0x10d018	0xc	data	0x4	2	0x1442c	local	unique-literal-payload
$SG44907	SOURCE\KB.c	0x10d024	0x8	data	0x8	2	0x14438	local	unique-literal-payload
$SG44908	SOURCE\KB.c	0x10d02c	0x8	data	0x8	2	0x14440	local	unique-literal-payload
$SG44909	SOURCE\KB.c	0x10d034	0x8	data	0x8	2	0x14448	local	unique-literal-payload
$SG44910	SOURCE\KB.c	0x10d03c	0x8	data	0x8	2	0x14450	local	unique-literal-payload
$SG44911	SOURCE\KB.c	0x10d044	0x8	data	0x8	2	0x14458	local	unique-literal-payload
$SG44912	SOURCE\KB.c	0x10d04c	0x8	data	0x8	2	0x14460	local	unique-literal-payload
$SG44913	SOURCE\KB.c	0x10d054	0x8	data	0x8	2	0x14468	local	unique-literal-payload
$SG44914	SOURCE\KB.c	0x10d05c	0xc	data	0x8	2	0x14470	local	unique-literal-payload
$SG44915	SOURCE\KB.c	0x10d068	0xc	data	0x4	2	0x1447c	local	unique-literal-payload
$SG44916	SOURCE\KB.c	0x10d074	0x4	data	0x8	2	0x14488	local	unique-literal-payload
$SG44917	SOURCE\KB.c	0x10d078	0x8	data	0x4	2	0x1448c	local	unique-literal-payload
$SG44918	SOURCE\KB.c	0x10d080	0x4	data	0x4	2	0x14494	local	unique-literal-payload
$SG44919	SOURCE\KB.c	0x10d084	0x8	data	0x8	2	0x14498	local	unique-literal-payload
$SG44920	SOURCE\KB.c	0x10d08c	0x8	data	0x8	2	0x144a0	local	unique-literal-payload
$SG44921	SOURCE\KB.c	0x10d094	0x8	data	0x8	2	0x144a8	local	unique-literal-payload
$SG44922	SOURCE\KB.c	0x10d09c	0x8	data	0x8	2	0x144b0	local	unique-literal-payload
$SG44923	SOURCE\KB.c	0x10d0a4	0x8	data	0x8	2	0x144b8	local	unique-literal-payload
$SG44924	SOURCE\KB.c	0x10d0ac	0x8	data	0x8	2	0x144c0	local	unique-literal-payload
$SG44925	SOURCE\KB.c	0x10d0b4	0xd8	data	0x8	2	0x144c8	local	unique-literal-payload
$SG44926	SOURCE\KB.c	0x10d18c	0xf0	data	0x8	2	0x145a0	local	unique-literal-payload
$SG44927	SOURCE\KB.c	0x10d27c	0xdc	data	0x8	2	0x14690	local	unique-literal-payload
$SG44928	SOURCE\KB.c	0x10d358	0xcc	data	0x4	2	0x1476c	local	unique-literal-payload
$SG44929	SOURCE\KB.c	0x10d424	0x3c	data	0x8	2	0x14838	local	unique-literal-payload
$SG44930	SOURCE\KB.c	0x10d460	0x98	data	0x4	2	0x14874	local	unique-literal-payload
$SG44931	SOURCE\KB.c	0x10d4f8	0x3c	data	0x4	2	0x1490c	local	unique-literal-payload
$SG44932	SOURCE\KB.c	0x10d534	0x2c	data	0x8	2	0x14948	local	unique-literal-payload
$SG44933	SOURCE\KB.c	0x10d560	0x9c	data	0x4	2	0x14974	local	unique-literal-payload
$SG44934	SOURCE\KB.c	0x10d5fc	0x9c	data	0x8	2	0x14a10	local	unique-literal-payload
$SG44935	SOURCE\KB.c	0x10d698	0xa0	data	0x4	2	0x14aac	local	unique-literal-payload
$SG44936	SOURCE\KB.c	0x10d738	0xa0	data	0x4	2	0x14b4c	local	unique-literal-payload
$SG44937	SOURCE\KB.c	0x10d7d8	0x28	data	0x4	2	0x14bec	local	bounded-section-delta
$SG44938	SOURCE\KB.c	0x10d800	0x34	data	0x4	2	0x14c14	local	unique-literal-payload
$SG44939	SOURCE\KB.c	0x10d834	0x34	data	0x8	2	0x14c48	local	unique-literal-payload
$SG44940	SOURCE\KB.c	0x10d868	0x34	data	0x4	2	0x14c7c	local	unique-literal-payload
$SG44941	SOURCE\KB.c	0x10d89c	0x34	data	0x8	2	0x14cb0	local	unique-literal-payload
$SG44942	SOURCE\KB.c	0x10d8d0	0x28	data	0x4	2	0x14ce4	local	bounded-section-delta
$SG44943	SOURCE\KB.c	0x10d8f8	0x158	data	0x4	2	0x14d0c	local	unique-literal-payload
$SG44944	SOURCE\KB.c	0x10da50	0x158	data	0x4	2	0x14e64	local	unique-literal-payload
$SG44945	SOURCE\KB.c	0x10dba8	0x158	data	0x4	2	0x14fbc	local	unique-literal-payload
$SG44946	SOURCE\KB.c	0x10dd00	0x158	data	0x4	2	0x15114	local	unique-literal-payload
$SG44947	SOURCE\KB.c	0x10de58	0x28	data	0x4	2	0x1526c	local	bounded-section-delta
$SG44948	SOURCE\KB.c	0x10de80	0x34	data	0x4	2	0x15294	local	unique-literal-payload
$SG44949	SOURCE\KB.c	0x10deb4	0x34	data	0x8	2	0x152c8	local	unique-literal-payload
$SG44950	SOURCE\KB.c	0x10dee8	0x34	data	0x4	2	0x152fc	local	unique-literal-payload
$SG44951	SOURCE\KB.c	0x10df1c	0x34	data	0x8	2	0x15330	local	unique-literal-payload
$SG44952	SOURCE\KB.c	0x10df50	0x28	data	0x4	2	0x15364	local	bounded-section-delta
$SG44953	SOURCE\KB.c	0x10df78	0x60	data	0x4	2	0x1538c	local	unique-literal-payload
$SG44954	SOURCE\KB.c	0x10dfd8	0x60	data	0x4	2	0x153ec	local	unique-literal-payload
$SG44955	SOURCE\KB.c	0x10e038	0x60	data	0x4	2	0x1544c	local	unique-literal-payload
$SG44956	SOURCE\KB.c	0x10e098	0x4c	data	0x4	2	0x154ac	local	unique-literal-payload
$SG44957	SOURCE\KB.c	0x10e0e4	0x28	data	0x8	2	0x154f8	local	unique-literal-payload
$SG44958	SOURCE\KB.c	0x10e10c	0x28	data	0x8	2	0x15520	local	bounded-section-delta
$SG44959	SOURCE\KB.c	0x10e134	0x5c	data	0x8	2	0x15548	local	unique-literal-payload
$SG44960	SOURCE\KB.c	0x10e190	0x44	data	0x4	2	0x155a4	local	unique-literal-payload
$SG44961	SOURCE\KB.c	0x10e1d4	0x2c	data	0x8	2	0x155e8	local	unique-literal-payload
$SG44962	SOURCE\KB.c	0x10e200	0x28	data	0x4	2	0x15614	local	bounded-section-delta
$SG44963	SOURCE\KB.c	0x10e228	0x2c	data	0x4	2	0x1563c	local	unique-literal-payload
$SG44964	SOURCE\KB.c	0x10e254	0x3c	data	0x8	2	0x15668	local	unique-literal-payload
$SG44965	SOURCE\KB.c	0x10e290	0x3c	data	0x4	2	0x156a4	local	unique-literal-payload
$SG44966	SOURCE\KB.c	0x10e2cc	0x28	data	0x8	2	0x156e0	local	bounded-section-delta
$SG44967	SOURCE\KB.c	0x10e2f4	0x8c	data	0x8	2	0x15708	local	unique-literal-payload
$SG44968	SOURCE\KB.c	0x10e380	0x78	data	0x4	2	0x15794	local	unique-literal-payload
$SG44969	SOURCE\KB.c	0x10e3f8	0x74	data	0x4	2	0x1580c	local	unique-literal-payload
$SG44970	SOURCE\KB.c	0x10e46c	0x94	data	0x8	2	0x15880	local	unique-literal-payload
$SG44971	SOURCE\KB.c	0x10e500	0x28	data	0x4	2	0x15914	local	bounded-section-delta
$SG44972	SOURCE\KB.c	0x10e528	0x5c	data	0x4	2	0x1593c	local	unique-literal-payload
$SG44973	SOURCE\KB.c	0x10e584	0xb8	data	0x8	2	0x15998	local	unique-literal-payload
$SG44974	SOURCE\KB.c	0x10e63c	0x28	data	0x8	2	0x15a50	local	bounded-section-delta
$SG44975	SOURCE\KB.c	0x10e664	0xb8	data	0x8	2	0x15a78	local	unique-literal-payload
$SG44976	SOURCE\KB.c	0x10e71c	0x12c	data	0x8	2	0x15b30	local	unique-literal-payload
$SG44977	SOURCE\KB.c	0x10e848	0x124	data	0x4	2	0x15c5c	local	unique-literal-payload
$SG44978	SOURCE\KB.c	0x10e96c	0x28	data	0x8	2	0x15d80	local	bounded-section-delta
$SG44979	SOURCE\KB.c	0x10e994	0x40	data	0x8	2	0x15da8	local	unique-literal-payload
$SG44980	SOURCE\KB.c	0x10e9d4	0x48	data	0x8	2	0x15de8	local	unique-literal-payload
$SG44981	SOURCE\KB.c	0x10ea1c	0x74	data	0x8	2	0x15e30	local	unique-literal-payload
$SG44982	SOURCE\KB.c	0x10ea90	0x28	data	0x4	2	0x15ea4	local	bounded-section-delta
$SG44983	SOURCE\KB.c	0x10eab8	0x1c	data	0x4	2	0x15ecc	local	unique-literal-payload
$SG44984	SOURCE\KB.c	0x10ead4	0x14	data	0x8	2	0x15ee8	local	unique-literal-payload
$SG44985	SOURCE\KB.c	0x10eae8	0x14	data	0x4	2	0x15efc	local	unique-literal-payload
$SG44986	SOURCE\KB.c	0x10eafc	0x34	data	0x8	2	0x15f10	local	unique-literal-payload
$SG44987	SOURCE\KB.c	0x10eb30	0x34	data	0x4	2	0x15f44	local	unique-literal-payload
$SG44988	SOURCE\KB.c	0x10eb64	0x24	data	0x8	2	0x15f78	local	unique-literal-payload
$SG44989	SOURCE\KB.c	0x10eb88	0x40	data	0x4	2	0x15f9c	local	unique-literal-payload
$SG44990	SOURCE\KB.c	0x10ebc8	0x3c	data	0x4	2	0x15fdc	local	unique-literal-payload
$SG44991	SOURCE\KB.c	0x10ec04	0x28	data	0x8	2	0x16018	local	unique-literal-payload
$SG44992	SOURCE\KB.c	0x10ec2c	0x24	data	0x8	2	0x16040	local	unique-literal-payload
$SG44993	SOURCE\KB.c	0x10ec50	0x4c	data	0x4	2	0x16064	local	unique-literal-payload
$SG44994	SOURCE\KB.c	0x10ec9c	0x4c	data	0x8	2	0x160b0	local	unique-literal-payload
$SG44995	SOURCE\KB.c	0x10ece8	0x74	data	0x4	2	0x160fc	local	unique-literal-payload
$SG44996	SOURCE\KB.c	0x10ed5c	0x44	data	0x8	2	0x16170	local	unique-literal-payload
$SG44997	SOURCE\KB.c	0x10eda0	0x20	data	0x4	2	0x161b4	local	unique-literal-payload
$SG44998	SOURCE\KB.c	0x10edc0	0x14	data	0x4	2	0x161d4	local	unique-literal-payload
$SG44999	SOURCE\KB.c	0x10edd4	0x14	data	0x8	2	0x161e8	local	unique-literal-payload
$SG45000	SOURCE\KB.c	0x10ede8	0x1c	data	0x4	2	0x161fc	local	unique-literal-payload
