SOURCE/EVENTS	?BarrierEvent@advManager@@QAEHPAVmapCell@@PAVhero@@@Z	95.2747	nothingness.	\xc5\xe4\xe2\xe0 \xe2\xfb \xef\xf0\xee\xe8\xe7\xed\xe5\xf1\xeb\xe8 \xe2\xee\xeb\xf8\xe5\xe1\xed\xee\xe5 \xf1\xeb\xee\xe2\xee, \xea\xe0\xea \xf1\xe2\xe5\xf0\xea\xe0\xfe\xf9\xe8\xe9 \xe1\xe0\xf0\xfc\xe5\xf0 \xe8\xf1\xf7\xe5\xe7 \xe2 \xef\xf3\xf1\xf2\xee\xf2\xe5.	0x4f6538
SOURCE/EVENTS	?BarrierEvent@advManager@@QAEHPAVmapCell@@PAVhero@@@Z	95.2747	You speak, and nothing happens.	\xc2\xfb \xef\xf0\xee\xe8\xe7\xed\xe5\xf1\xeb\xe8 \xf1\xeb\xee\xe2\xee, \xed\xee \xed\xe8\xf7\xe5\xe3\xee \xed\xe5 \xef\xf0\xee\xe8\xe7\xee\xf8\xeb\xee.	0x4f6584
SOURCE/EVENTS	?DoCombat@advManager@@QAEHHHPAVhero@@PAVarmyGroup@@PAVtown@@01HHHH@Z	95.9151	%s's %s is under attack!	\xe3\xee\xf0\xee\xe4	0x4f74e0
SOURCE/EVENTS	?DoCombat@advManager@@QAEHHHPAVhero@@PAVarmyGroup@@PAVtown@@01HHHH@Z	95.9151	Town	\xe3\xe5\xf0\xee\xe9	0x4f74e8
SOURCE/EVENTS	?DoCombat@advManager@@QAEHHHPAVhero@@PAVarmyGroup@@PAVtown@@01HHHH@Z	95.9151	Hero	%s, \xe2\xe0\xf8 %s \xe0\xf2\xe0\xea\xee\xe2\xe0\xed!	0x4f74f0
SOURCE/EVENTS	?ReceiveHeroTownData@advManager@@QAEXPADPAH11PAPAVhero@@PAPAVarmyGroup@@PAPAVtown@@23111PAC55@Z	99.9051	Error receiving data.  Keep trying?	\xce\xf8\xe8\xe1\xea\xe0 \xef\xee\xeb\xf3\xf7\xe5\xed\xe8\xff \xe8\xed\xf4\xee\xf0\xec\xe0\xf6\xe8\xe8. \xcf\xf0\xee\xe4\xee\xeb\xe6\xe0\xf2\xfc?	0x4f7514
SOURCE/EVENTS	?ReceiveHeroTownData@advManager@@QAEXPADPAH11PAPAVhero@@PAPAVarmyGroup@@PAPAVtown@@23111PAC55@Z	99.9051	Game canceled.	\xc8\xe3\xf0\xe0 \xef\xf0\xe5\xea\xf0\xe0\xf9\xe5\xed\xe0.	0x4f7540
SOURCE/GAME	?SaveGame@game@@QAEHPADHC@Z	99.8189	%s.%s	GMC	0x4f7560
SOURCE/GAME	?SaveGame@game@@QAEHPADHC@Z	99.8189	GMC	%s.%s	0x4f7564
SOURCE/GAME	?SaveGame@game@@QAEHPADHC@Z	99.8189	%s.%s	GXC	0x4f756c
SOURCE/GAME	?SaveGame@game@@QAEHPADHC@Z	99.8189	GXC	%s.%s	0x4f7570
SOURCE/GAME	?SaveGame@game@@QAEHPADHC@Z	99.8189	RMT	.\x5cDATA\x5c	0x4f758c
SOURCE/GAME	?SaveGame@game@@QAEHPADHC@Z	99.8189	.\\DATA\\	.\x5cGAMES\x5c	0x4f9dc4
SOURCE/GAME	?SaveGame@game@@QAEHPADHC@Z	99.8189	AUTOSAVE	\xc0\xe2\xf2\xee\xf1\xee\xf5\xf0\xe0\xed\xe5\xed\xe8\xe5	0x4f75a4
